dataset,problem_type,model,seed,candidate,features,family,selection_key,selected_blocks,selected_dimensions,invariant_feature_fraction,invariant_dimension_fraction,validation_C,validation_raw_loss,validation_method_loss,input_dimension,raw_input_dimension,fit_seconds,predict_seconds,stage
steel-plates-fault,classification,tabm_d,0,raw_only,[],BlockGuard-Grouped,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,0.0002218636186270856,0.0002218636186270856,211,211,0.0,0.0,
steel-plates-fault,classification,tabm_d,0,very_safe_gram,"[""V10"",""V6"",""V8"",""V9"",""V4"",""V7""]",BlockGuard-Grouped,n6__a3e66605e5847e7c,6,48,0.25,0.25,0.07757848288273504,0.0002218636186270856,0.05031924893032485,259,211,0.3170015001669526,0.13778126309625804,
steel-plates-fault,classification,tabm_d,0,very_safe_plus_safe_gram,"[""V10"",""V6"",""V8"",""V9"",""V4"",""V7"",""V5"",""V1"",""V27"",""V11"",""V14"",""V3""]",BlockGuard-Grouped,n12__d4edd8fdb2aba6c1,12,96,0.5,0.5,0.05510334491194823,0.0002218636186270856,0.03580561570346713,307,211,0.41148374788463116,0.13795330305583775,
steel-plates-fault,classification,tabm_d,0,all_except_dangerous_gram,"[""V10"",""V6"",""V8"",""V9"",""V4"",""V7"",""V5"",""V1"",""V27"",""V11"",""V14"",""V3"",""V2"",""V19"",""V16"",""V17"",""V15"",""V26""]",BlockGuard-Grouped,n18__c38d87265df1aba3,18,144,0.75,0.75,0.08200273474267541,0.0002218636186270856,0.053176271160038424,355,211,0.42045069485902786,0.1830166399013251,
steel-plates-fault,classification,tabm_d,0,all_gram,"[""V10"",""V6"",""V8"",""V9"",""V4"",""V7"",""V5"",""V1"",""V27"",""V11"",""V14"",""V3"",""V2"",""V19"",""V16"",""V17"",""V15"",""V26"",""V18"",""V25"",""V20"",""V24"",""V23"",""V22""]",BlockGuard-Grouped,n24__13a3e3b0860a6402,24,192,1.0,1.0,0.17581691651060652,0.0002218636186270856,0.11375808504822467,403,211,0.0,0.0,
steel-plates-fault,classification,tabm_d,0,stage_0_raw,[],BlockGuard-Greedy,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,0.0002218636186270856,0.0002218636186270856,211,211,0.0,0.0,0.0
steel-plates-fault,classification,tabm_d,0,stage_1,"[""V6"",""V10"",""V8""]",BlockGuard-Greedy,n3__296f38b0fd68c1a8,3,24,0.125,0.125,0.04455424662391972,0.0002218636186270856,0.028993388627240713,235,211,0.31267426698468626,0.11175835505127907,1.0
steel-plates-fault,classification,tabm_d,0,stage_2,"[""V6"",""V10"",""V8"",""V9"",""V1"",""V11""]",BlockGuard-Greedy,n6__73b0140a11bc7a49,6,48,0.25,0.25,0.06206451294661135,0.0002218636186270856,0.04030088687007566,259,211,0.34082654397934675,0.13491799915209413,2.0
steel-plates-fault,classification,tabm_d,0,stage_3,"[""V6"",""V10"",""V8"",""V9"",""V1"",""V11"",""V5"",""V2"",""V14""]",BlockGuard-Greedy,n9__d267727b0febe052,9,72,0.375,0.375,0.08544099627046614,0.0002218636186270856,0.05539657640653935,283,211,0.34558929107151926,0.15945270587690175,3.0
steel-plates-fault,classification,tabm_d,0,stage_4,"[""V6"",""V10"",""V8"",""V9"",""V1"",""V11"",""V5"",""V2"",""V14"",""V22"",""V15"",""V7""]",BlockGuard-Greedy,n12__f5690da6b17e163a,12,96,0.5,0.5,0.06561579433619492,0.0002218636186270856,0.04259417626570811,307,211,0.3923905841074884,0.1948516760021448,4.0
steel-plates-fault,classification,tabm_d,0,stage_5,"[""V6"",""V10"",""V8"",""V9"",""V1"",""V11"",""V5"",""V2"",""V14"",""V22"",""V15"",""V7"",""V4"",""V19"",""V3""]",BlockGuard-Greedy,n15__43b8dc5a35b0c2e2,15,120,0.625,0.625,0.05774357320228495,0.0002218636186270856,0.03751057987725455,331,211,0.4180163978599012,0.14173704897984862,5.0
steel-plates-fault,classification,tabm_d,0,stage_6,"[""V6"",""V10"",""V8"",""V9"",""V1"",""V11"",""V5"",""V2"",""V14"",""V22"",""V15"",""V7"",""V4"",""V19"",""V3"",""V27"",""V16"",""V25""]",BlockGuard-Greedy,n18__3969cf126a746390,18,144,0.75,0.75,0.055555059345260484,0.0002218636186270856,0.03609731658721225,355,211,0.42292632907629013,0.16351965186186135,6.0
steel-plates-fault,classification,tabm_d,0,stage_7,"[""V6"",""V10"",""V8"",""V9"",""V1"",""V11"",""V5"",""V2"",""V14"",""V22"",""V15"",""V7"",""V4"",""V19"",""V3"",""V27"",""V16"",""V25"",""V24"",""V17"",""V20""]",BlockGuard-Greedy,n21__35768b414aabebac,21,168,0.875,0.875,0.05657807518469842,0.0002218636186270856,0.036757943307198004,379,211,0.40241302200593054,0.17563804890960455,7.0
